date,season,Region,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015-01-13T04:00:00Z,Winter,Dongsi,168,-9,85,1033,-7,cv,0.9,0,0
2015-01-13T05:00:00Z,Winter,Dongsi,130,-10,73,1033,-6,cv,1.79,0,0
2015-01-13T06:00:00Z,Winter,Dongsi,110,-10,73,1033,-6,NW,1.79,0,0
2015-01-13T07:00:00Z,Winter,Dongsi,127,-11,67,1033,-6,NW,2.68,0,0
2015-01-13T08:00:00Z,Winter,Dongsi,126,-11,67,1034,-6,NW,4.47,0,0
2015-01-13T09:00:00Z,Winter,Dongsi,117,-10,67,1034,-5,NW,6.26,0,0
2015-01-13T10:00:00Z,Winter,Dongsi,111,-8,63,1034,-2,cv,0.89,0,0
2015-01-13T11:00:00Z,Winter,Dongsi,115,-5,74,1033,-1,SE,1.79,0,0
2015-01-13T12:00:00Z,Winter,Dongsi,128,-6,59,1032,1,cv,1.79,0,0
2015-01-13T13:00:00Z,Winter,Dongsi,144,-7,55,1031,1,NE,1.79,0,0
2015-01-13T14:00:00Z,Winter,Dongsi,166,-7,51,1030,2,SE,1.79,0,0
2015-01-13T15:00:00Z,Winter,Dongsi,189,-7,47,1030,3,SE,3.58,0,0
2015-01-13T16:00:00Z,Winter,Dongsi,189,-7,51,1030,2,cv,0.89,0,0
2015-01-13T17:00:00Z,Winter,Dongsi,190,-7,55,1030,1,SE,0.89,0,0
2015-01-13T18:00:00Z,Winter,Dongsi,217,-6,68,1031,-1,cv,0.45,0,0
2015-01-13T19:00:00Z,Winter,Dongsi,206,-7,79,1031,-4,NE,0.89,0,0
2015-01-13T20:00:00Z,Winter,Dongsi,228,-7,85,1031,-5,NE,1.78,0,0
2015-01-13T21:00:00Z,Winter,Dongsi,238,-9,73,1031,-5,SE,0.89,0,0
2015-01-13T22:00:00Z,Winter,Dongsi,267,-6,85,1032,-4,cv,0.89,0,0
2015-01-13T23:00:00Z,Winter,Dongsi,310,-9,79,1031,-6,cv,1.78,0,0
2015-01-14T00:00:00Z,Winter,Dongsi,319,-8,85,1031,-6,NW,0.89,0,0
2015-01-14T01:00:00Z,Winter,Dongsi,292,-8,85,1031,-6,NE,0.89,0,0
2015-01-14T02:00:00Z,Winter,Dongsi,264,-9,85,1031,-7,NW,1.79,0,0
2015-01-14T03:00:00Z,Winter,Dongsi,213,-8,79,1031,-5,NW,3.58,0,0
2015-01-14T04:00:00Z,Winter,Dongsi,171,-7,73,1031,-3,NW,6.71,0,0
2015-01-14T05:00:00Z,Winter,Dongsi,166,-8,68,1030,-3,NW,8.5,0,0
2015-01-14T06:00:00Z,Winter,Dongsi,165,-8,68,1031,-3,NW,10.29,0,0
2015-01-14T07:00:00Z,Winter,Dongsi,170,-8,63,1031,-2,NW,13.42,0,0
2015-01-14T08:00:00Z,Winter,Dongsi,162,-9,63,1031,-3,NW,17.44,0,0
2015-01-14T09:00:00Z,Winter,Dongsi,166,-9,58,1031,-2,NW,21.46,0,0
2015-01-14T10:00:00Z,Winter,Dongsi,179,-9,58,1032,-2,NW,25.48,0,0
2015-01-14T11:00:00Z,Winter,Dongsi,204,-9,54,1031,-1,NW,29.5,0,0
2015-01-14T12:00:00Z,Winter,Dongsi,225,-8,58,1030,-1,NW,32.63,0,0
2015-01-14T13:00:00Z,Winter,Dongsi,233,-8,58,1030,-1,NW,34.42,0,0
2015-01-14T14:00:00Z,Winter,Dongsi,247,-8,54,1029,0,NW,37.55,0,0
2015-01-14T15:00:00Z,Winter,Dongsi,258,-8,54,1029,0,NW,39.34,0,0
2015-01-14T16:00:00Z,Winter,Dongsi,254,-7,59,1029,0,SE,0.89,0,0
2015-01-14T17:00:00Z,Winter,Dongsi,247,-8,54,1030,0,cv,0.89,0,0
2015-01-14T18:00:00Z,Winter,Dongsi,210,-8,58,1030,-1,SE,0.89,0,0
2015-01-14T19:00:00Z,Winter,Dongsi,265,-9,54,1030,-1,SE,1.78,0,0
2015-01-14T20:00:00Z,Winter,Dongsi,281,-8,73,1030,-4,cv,0.89,0,0
2015-01-14T21:00:00Z,Winter,Dongsi,266,-9,68,1030,-4,SE,0.89,0,0
2015-01-14T22:00:00Z,Winter,Dongsi,271,-9,73,1030,-5,NE,0.89,0,0
2015-01-14T23:00:00Z,Winter,Dongsi,299,-8,79,1030,-5,cv,0.89,0,0
2015-01-15T00:00:00Z,Winter,Dongsi,295,-8,79,1029,-5,cv,1.78,0,0
2015-01-15T01:00:00Z,Winter,Dongsi,279,-9,73,1029,-5,cv,2.67,0,0
2015-01-15T02:00:00Z,Winter,Dongsi,266,-10,73,1029,-6,cv,3.56,0,0
2015-01-15T03:00:00Z,Winter,Dongsi,274,-9,79,1029,-6,NW,1.79,0,0
2015-01-15T04:00:00Z,Winter,Dongsi,265,-10,79,1029,-7,NW,2.68,0,0
2015-01-15T05:00:00Z,Winter,Dongsi,254,-9,79,1029,-6,NW,4.47,0,0
2015-01-15T06:00:00Z,Winter,Dongsi,212,-10,85,1029,-8,cv,0.89,0,0
2015-01-15T07:00:00Z,Winter,Dongsi,208,-9,79,1029,-6,NW,3.13,0,0
2015-01-15T08:00:00Z,Winter,Dongsi,191,-10,73,1029,-6,NW,4.92,0,0
2015-01-15T09:00:00Z,Winter,Dongsi,195,-8,79,1030,-5,SE,0.89,0,0
2015-01-15T12:00:00Z,Winter,Dongsi,253,-4,80,1029,-1,cv,0.89,0,0
2015-01-15T13:00:00Z,Winter,Dongsi,461,-4,80,1027,-1,SE,1.79,0,0
2015-01-15T14:00:00Z,Winter,Dongsi,442,-5,69,1027,0,cv,0.89,0,0
2015-01-15T15:00:00Z,Winter,Dongsi,374,-5,69,1027,0,SE,1.79,0,0
2015-01-15T16:00:00Z,Winter,Dongsi,383,-7,59,1026,0,SE,3.58,0,0
2015-01-15T17:00:00Z,Winter,Dongsi,370,-6,68,1026,-1,cv,0.89,0,0
2015-01-15T18:00:00Z,Winter,Dongsi,413,-5,74,1026,-1,SE,1.79,0,0
2015-01-15T19:00:00Z,Winter,Dongsi,408,-5,74,1026,-1,SE,2.68,0,0
2015-01-15T20:00:00Z,Winter,Dongsi,392,-6,85,1026,-4,SE,3.57,0,0
2015-01-15T21:00:00Z,Winter,Dongsi,409,-6,85,1026,-4,NE,0.89,0,0
2015-01-15T22:00:00Z,Winter,Dongsi,449,-7,85,1025,-5,SE,0.89,0,0
2015-01-15T23:00:00Z,Winter,Dongsi,451,-6,92,1025,-5,SE,1.78,0,0
2015-01-16T00:00:00Z,Winter,Dongsi,442,-7,92,1025,-6,cv,0.89,0,0
2015-01-16T01:00:00Z,Winter,Dongsi,438,-6,92,1025,-5,cv,1.78,0,0
2015-01-16T02:00:00Z,Winter,Dongsi,427,-7,92,1025,-6,cv,2.67,0,0
2015-01-16T03:00:00Z,Winter,Dongsi,257,-5,100,1025,-5,SE,1.79,0,0
2015-01-16T04:00:00Z,Winter,Dongsi,68,-6,100,1025,-6,cv,0.89,0,0
2015-01-16T05:00:00Z,Winter,Dongsi,9,-8,92,1025,-7,NW,1.79,0,0
2015-01-16T06:00:00Z,Winter,Dongsi,3,-8,92,1025,-7,NW,3.58,0,0
2015-01-16T07:00:00Z,Winter,Dongsi,9,-10,79,1026,-7,SE,1.79,0,0
2015-01-16T08:00:00Z,Winter,Dongsi,6,-13,36,1027,0,NW,8.94,0,0
2015-01-16T09:00:00Z,Winter,Dongsi,12,-17,24,1028,1,NW,20.12,0,0
2015-01-16T10:00:00Z,Winter,Dongsi,13,-18,22,1029,1,NW,32.19,0,0
2015-01-16T11:00:00Z,Winter,Dongsi,10,-18,22,1030,1,NW,46.05,0,0
2015-01-16T12:00:00Z,Winter,Dongsi,6,-18,19,1030,3,NW,57.23,0,0
2015-01-16T13:00:00Z,Winter,Dongsi,11,-19,18,1029,3,NW,68.41,0,0
2015-01-16T14:00:00Z,Winter,Dongsi,7,-19,16,1029,4,NW,78.24,0,0
2015-01-16T15:00:00Z,Winter,Dongsi,5,-19,16,1030,4,NW,87.18,0,0
2015-01-16T16:00:00Z,Winter,Dongsi,5,-18,19,1030,3,NW,97.01,0,0
2015-01-16T17:00:00Z,Winter,Dongsi,8,-19,19,1031,2,NW,106.84,0,0
2015-01-16T18:00:00Z,Winter,Dongsi,8,-18,22,1032,1,NW,114.89,0,0
2015-01-16T19:00:00Z,Winter,Dongsi,8,-17,26,1034,0,NW,122.04,0,0
2015-01-16T20:00:00Z,Winter,Dongsi,8,-16,30,1035,-1,NW,130.09,0,0
2015-01-16T21:00:00Z,Winter,Dongsi,9,-16,33,1035,-2,NW,134.11,0,0
2015-01-16T22:00:00Z,Winter,Dongsi,10,-17,33,1036,-3,NW,139.03,0,0
2015-01-16T23:00:00Z,Winter,Dongsi,12,-16,35,1036,-3,NW,144.84,0,0
2015-01-17T00:00:00Z,Winter,Dongsi,12,-17,38,1036,-5,cv,0.89,0,0
2015-01-17T01:00:00Z,Winter,Dongsi,11,-17,41,1035,-6,NW,4.02,0,0
2015-01-17T02:00:00Z,Winter,Dongsi,14,-17,41,1035,-6,NE,4.92,0,0
2015-01-17T03:00:00Z,Winter,Dongsi,11,-17,38,1036,-5,NW,4.02,0,0
2015-01-17T04:00:00Z,Winter,Dongsi,8,-17,38,1035,-5,NE,5.81,0,0
2015-01-17T05:00:00Z,Winter,Dongsi,10,-17,41,1034,-6,NE,7.6,0,0
2015-01-17T06:00:00Z,Winter,Dongsi,8,-17,41,1034,-6,NE,10.73,0,0
2015-01-17T07:00:00Z,Winter,Dongsi,10,-17,41,1035,-6,NE,13.86,0,0
2015-01-17T08:00:00Z,Winter,Dongsi,9,-17,41,1035,-6,NW,1.79,0,0
2015-01-17T09:00:00Z,Winter,Dongsi,7,-17,35,1035,-4,NW,4.92,0,0
2015-01-17T10:00:00Z,Winter,Dongsi,19,-16,35,1035,-3,NW,8.05,0,0
2015-01-17T11:00:00Z,Winter,Dongsi,64,-16,30,1035,-1,NW,9.84,0,0
2015-01-17T12:00:00Z,Winter,Dongsi,85,-15,31,1033,0,cv,0.89,0,0
2015-01-17T13:00:00Z,Winter,Dongsi,89,-16,26,1031,1,cv,2.68,0,0
2015-01-17T14:00:00Z,Winter,Dongsi,88,-16,24,1030,2,cv,4.47,0,0
2015-01-17T15:00:00Z,Winter,Dongsi,104,-16,23,1030,3,SE,3.13,0,0
2015-01-17T16:00:00Z,Winter,Dongsi,124,-15,27,1029,2,SE,4.92,0,0
2015-01-17T17:00:00Z,Winter,Dongsi,127,-15,27,1028,2,SE,6.71,0,0
2015-01-17T18:00:00Z,Winter,Dongsi,131,-14,39,1028,-2,SE,7.6,0,0
2015-01-17T19:00:00Z,Winter,Dongsi,157,-13,45,1028,-3,NE,0.89,0,0
2015-01-17T20:00:00Z,Winter,Dongsi,152,-13,49,1028,-4,NE,1.78,0,0
2015-01-17T21:00:00Z,Winter,Dongsi,152,-13,42,1027,-2,cv,0.89,0,0
2015-01-17T22:00:00Z,Winter,Dongsi,120,-13,42,1027,-2,cv,1.78,0,0
2015-01-17T23:00:00Z,Winter,Dongsi,115,-13,42,1027,-2,cv,2.67,0,0
2015-01-18T00:00:00Z,Winter,Dongsi,163,-13,42,1025,-2,NE,1.79,0,0
2015-01-18T02:00:00Z,Winter,Dongsi,159,-13,45,1024,-3,NW,1.79,0,0
2015-01-18T03:00:00Z,Winter,Dongsi,130,-12,49,1023,-3,cv,0.89,0,0
2015-01-18T04:00:00Z,Winter,Dongsi,112,-12,46,1021,-2,cv,1.34,0,0
2015-01-18T05:00:00Z,Winter,Dongsi,115,-12,49,1020,-3,NW,0.89,0,0
2015-01-18T06:00:00Z,Winter,Dongsi,116,-12,49,1019,-3,NE,0.89,0,0
2015-01-18T07:00:00Z,Winter,Dongsi,119,-12,49,1019,-3,cv,0.89,0,0
2015-01-18T08:00:00Z,Winter,Dongsi,117,-11,53,1019,-3,cv,1.78,0,0
2015-01-18T09:00:00Z,Winter,Dongsi,119,-11,50,1019,-2,cv,2.67,0,0
2015-01-18T10:00:00Z,Winter,Dongsi,128,-11,46,1018,-1,cv,3.56,0,0
2015-01-18T11:00:00Z,Winter,Dongsi,128,-12,37,1018,1,cv,4.45,0,0
2015-01-18T12:00:00Z,Winter,Dongsi,103,-11,28,1017,6,NW,4.92,0,0
2015-01-18T13:00:00Z,Winter,Dongsi,36,-12,26,1016,6,NW,16.99,0,0
2015-01-18T14:00:00Z,Winter,Dongsi,19,-15,20,1016,6,NW,28.17,0,0
2015-01-18T15:00:00Z,Winter,Dongsi,5,-15,20,1017,6,NW,40.24,0,0
2015-01-18T16:00:00Z,Winter,Dongsi,8,-16,20,1019,5,NW,51.42,0,0
2015-01-18T17:00:00Z,Winter,Dongsi,9,-16,21,1019,4,NW,60.36,0,0
2015-01-18T18:00:00Z,Winter,Dongsi,9,-16,21,1020,4,NW,68.41,0,0
2015-01-18T19:00:00Z,Winter,Dongsi,10,-16,23,1021,3,NW,75.56,0,0
2015-01-18T20:00:00Z,Winter,Dongsi,6,-16,24,1022,2,NW,81.37,0,0
2015-01-18T21:00:00Z,Winter,Dongsi,5,-16,24,1022,2,NW,89.42,0,0
2015-01-18T22:00:00Z,Winter,Dongsi,4,-16,26,1023,1,NW,97.47,0,0
2015-01-18T23:00:00Z,Winter,Dongsi,4,-14,33,1023,0,SE,1.79,0,0
2015-01-19T00:00:00Z,Winter,Dongsi,6,-15,33,1024,-1,NW,1.79,0,0
2015-01-19T01:00:00Z,Winter,Dongsi,3,-14,36,1024,-1,NW,3.58,0,0
2015-01-19T02:00:00Z,Winter,Dongsi,4,-14,36,1025,-1,NW,6.71,0,0
2015-01-19T03:00:00Z,Winter,Dongsi,11,-14,45,1025,-4,cv,0.89,0,0
2015-01-19T04:00:00Z,Winter,Dongsi,12,-14,45,1025,-4,cv,1.78,0,0
2015-01-19T05:00:00Z,Winter,Dongsi,12,-14,53,1026,-6,cv,2.67,0,0
2015-01-19T06:00:00Z,Winter,Dongsi,10,-15,61,1026,-9,NE,1.79,0,0
2015-01-19T07:00:00Z,Winter,Dongsi,19,-15,45,1027,-5,cv,0.89,0,0
2015-01-19T08:00:00Z,Winter,Dongsi,32,-15,48,1027,-6,NW,0.89,0,0
2015-01-19T09:00:00Z,Winter,Dongsi,44,-14,39,1028,-2,NW,2.68,0,0
2015-01-19T10:00:00Z,Winter,Dongsi,36,-16,26,1028,1,cv,0.89,0,0
2015-01-19T11:00:00Z,Winter,Dongsi,52,-16,23,1028,3,NW,1.79,0,0
2015-01-19T12:00:00Z,Winter,Dongsi,51,-16,21,1027,4,cv,0.89,0,0
2015-01-19T13:00:00Z,Winter,Dongsi,48,-15,21,1026,5,SE,1.79,0,0
2015-01-19T14:00:00Z,Winter,Dongsi,41,-14,22,1025,6,SE,4.92,0,0
2015-01-19T15:00:00Z,Winter,Dongsi,47,-15,20,1024,6,SE,8.94,0,0
2015-01-19T16:00:00Z,Winter,Dongsi,61,-15,20,1024,6,SE,12.96,0,0
2015-01-19T17:00:00Z,Winter,Dongsi,54,-15,23,1024,4,SE,14.75,0,0
2015-01-19T18:00:00Z,Winter,Dongsi,81,-15,29,1024,1,SE,15.64,0,0
2015-01-19T19:00:00Z,Winter,Dongsi,88,-14,31,1024,1,SE,17.43,0,0
2015-01-19T20:00:00Z,Winter,Dongsi,88,-13,34,1024,1,SE,19.22,0,0
2015-01-19T21:00:00Z,Winter,Dongsi,71,-10,50,1025,-1,cv,0.89,0,0
2015-01-19T22:00:00Z,Winter,Dongsi,54,-11,46,1025,-1,SE,1.79,0,0
2015-01-19T23:00:00Z,Winter,Dongsi,54,-11,53,1025,-3,cv,0.89,0,0
2015-01-20T00:00:00Z,Winter,Dongsi,70,-10,58,1025,-3,cv,1.78,0,0
2015-01-20T01:00:00Z,Winter,Dongsi,76,-11,67,1025,-6,NW,0.89,0,0
2015-01-20T02:00:00Z,Winter,Dongsi,73,-11,73,1024,-7,NW,1.78,0,0
2015-01-20T03:00:00Z,Winter,Dongsi,74,-10,79,1024,-7,cv,0.45,0,0
2015-01-20T04:00:00Z,Winter,Dongsi,70,-12,67,1023,-7,NW,0.89,0,0
2015-01-20T05:00:00Z,Winter,Dongsi,72,-12,62,1023,-6,NW,2.68,0,0
2015-01-20T06:00:00Z,Winter,Dongsi,76,-13,72,1023,-9,NW,4.47,0,0
2015-01-20T07:00:00Z,Winter,Dongsi,72,-12,72,1023,-8,NW,7.6,0,0
2015-01-20T08:00:00Z,Winter,Dongsi,74,-11,67,1023,-6,NW,9.39,0,0
2015-01-20T09:00:00Z,Winter,Dongsi,76,-10,58,1023,-3,NW,12.52,0,0
2015-01-20T10:00:00Z,Winter,Dongsi,84,-10,46,1024,0,NW,16.54,0,0
2015-01-20T11:00:00Z,Winter,Dongsi,83,-11,37,1023,2,NW,19.67,0,0
2015-01-20T12:00:00Z,Winter,Dongsi,69,-9,40,1022,3,NW,23.69,0,0
2015-01-20T13:00:00Z,Winter,Dongsi,74,-9,38,1021,4,NW,25.48,0,0
2015-01-20T14:00:00Z,Winter,Dongsi,81,-9,35,1020,5,cv,1.79,0,0
2015-01-20T15:00:00Z,Winter,Dongsi,86,-9,38,1020,4,cv,2.68,0,0
2015-01-20T16:00:00Z,Winter,Dongsi,89,-9,38,1020,4,SE,1.79,0,0
2015-01-20T17:00:00Z,Winter,Dongsi,91,-9,40,1021,3,cv,0.89,0,0
2015-01-20T18:00:00Z,Winter,Dongsi,107,-9,43,1022,2,cv,1.78,0,0
2015-01-20T19:00:00Z,Winter,Dongsi,106,-9,43,1022,2,cv,2.67,0,0
2015-01-20T20:00:00Z,Winter,Dongsi,108,-9,58,1023,-2,cv,3.12,0,0
2015-01-20T21:00:00Z,Winter,Dongsi,111,-8,58,1023,-1,cv,4.01,0,0
2015-01-20T22:00:00Z,Winter,Dongsi,92,-11,53,1024,-3,cv,4.9,0,0
2015-01-20T23:00:00Z,Winter,Dongsi,41,-10,67,1024,-5,NW,3.13,0,0
2015-01-21T00:00:00Z,Winter,Dongsi,9,-10,58,1025,-3,NW,6.26,0,0
2015-01-21T01:00:00Z,Winter,Dongsi,9,-9,63,1025,-3,NW,10.28,0,0
2015-01-21T02:00:00Z,Winter,Dongsi,7,-11,58,1026,-4,NW,13.41,0,0
2015-01-21T03:00:00Z,Winter,Dongsi,12,-10,58,1026,-3,NW,17.43,0,0
2015-01-21T04:00:00Z,Winter,Dongsi,9,-11,62,1026,-5,NW,20.56,0,0
2015-01-21T05:00:00Z,Winter,Dongsi,7,-11,58,1027,-4,NE,3.13,0,0
2015-01-21T06:00:00Z,Winter,Dongsi,9,-11,58,1028,-4,NW,1.79,0,0
2015-01-21T07:00:00Z,Winter,Dongsi,6,-11,58,1029,-4,NW,5.81,0,0
2015-01-21T08:00:00Z,Winter,Dongsi,9,-11,58,1029,-4,NW,9.83,0,0
2015-01-21T09:00:00Z,Winter,Dongsi,13,-12,37,1030,1,NW,13.85,0,0
2015-01-21T10:00:00Z,Winter,Dongsi,11,-13,29,1030,3,NW,17.87,0,0
2015-01-21T11:00:00Z,Winter,Dongsi,16,-15,21,1030,5,NW,23.68,0,0
2015-01-21T12:00:00Z,Winter,Dongsi,12,-16,18,1029,6,NW,28.6,0,0
2015-01-21T13:00:00Z,Winter,Dongsi,9,-19,14,1028,6,NE,4.92,0,0
2015-01-21T14:00:00Z,Winter,Dongsi,8,-20,13,1027,6,NW,4.92,0,0
2015-01-21T15:00:00Z,Winter,Dongsi,9,-19,13,1027,7,NW,8.05,0,0
2015-01-21T16:00:00Z,Winter,Dongsi,10,-17,17,1027,6,NW,11.18,0,0
2015-01-21T17:00:00Z,Winter,Dongsi,10,-19,18,1028,3,NW,14.31,0,0
2015-01-21T18:00:00Z,Winter,Dongsi,16,-16,21,1028,4,NW,18.33,0,0
2015-01-21T19:00:00Z,Winter,Dongsi,28,-16,24,1028,2,NW,22.35,0,0
2015-01-21T20:00:00Z,Winter,Dongsi,33,-15,27,1028,2,NW,25.48,0,0
2015-01-21T21:00:00Z,Winter,Dongsi,28,-14,36,1028,-1,cv,0.89,0,0
2015-01-21T22:00:00Z,Winter,Dongsi,30,-13,42,1028,-2,cv,1.78,0,0
2015-01-21T23:00:00Z,Winter,Dongsi,31,-12,49,1028,-3,cv,2.67,0,0
2015-01-22T00:00:00Z,Winter,Dongsi,33,-13,42,1028,-2,cv,3.56,0,0
2015-01-22T01:00:00Z,Winter,Dongsi,56,-14,45,1028,-4,NW,1.79,0,0
2015-01-22T02:00:00Z,Winter,Dongsi,52,-14,49,1028,-5,cv,0.89,0,0
2015-01-22T03:00:00Z,Winter,Dongsi,26,-14,53,1027,-6,NE,0.89,0,0
2015-01-22T04:00:00Z,Winter,Dongsi,31,-15,57,1027,-8,cv,0.45,0,0
2015-01-22T05:00:00Z,Winter,Dongsi,31,-15,57,1027,-8,cv,0.9,0,0
2015-01-22T06:00:00Z,Winter,Dongsi,27,-15,66,1027,-10,NW,1.79,0,0
2015-01-22T07:00:00Z,Winter,Dongsi,41,-15,66,1027,-10,cv,0.45,0,0
2015-01-22T08:00:00Z,Winter,Dongsi,57,-14,67,1027,-9,NE,0.89,0,0
2015-01-22T09:00:00Z,Winter,Dongsi,84,-11,62,1027,-5,NE,1.78,0,0
2015-01-22T12:00:00Z,Winter,Dongsi,106,-11,40,1025,1,NE,1.79,0,0
2015-01-22T13:00:00Z,Winter,Dongsi,159,-11,34,1024,3,cv,0.89,0,0
2015-01-22T14:00:00Z,Winter,Dongsi,135,-12,30,1023,4,SE,1.79,0,0
2015-01-22T15:00:00Z,Winter,Dongsi,115,-11,32,1022,4,SE,3.58,0,0
2015-01-22T16:00:00Z,Winter,Dongsi,173,-11,32,1022,4,SE,5.37,0,0
2015-01-22T17:00:00Z,Winter,Dongsi,257,-11,37,1021,2,SE,7.16,0,0
2015-01-22T18:00:00Z,Winter,Dongsi,219,-11,43,1021,0,SE,8.95,0,0
2015-01-22T19:00:00Z,Winter,Dongsi,208,-11,46,1022,-1,SE,9.84,0,0
2015-01-22T20:00:00Z,Winter,Dongsi,203,-10,54,1022,-2,cv,0.89,0,0
2015-01-22T21:00:00Z,Winter,Dongsi,208,-10,58,1021,-3,SE,0.89,0,0
2015-01-22T22:00:00Z,Winter,Dongsi,210,-9,63,1021,-3,SE,1.78,0,0
2015-01-22T23:00:00Z,Winter,Dongsi,202,-9,63,1021,-3,SE,3.57,0,0
2015-01-23T00:00:00Z,Winter,Dongsi,243,-10,58,1020,-3,cv,0.89,0,0
2015-01-23T01:00:00Z,Winter,Dongsi,286,-10,67,1020,-5,NE,0.89,0,0
2015-01-23T02:00:00Z,Winter,Dongsi,265,-11,73,1020,-7,cv,0.89,0,0
2015-01-23T03:00:00Z,Winter,Dongsi,260,-10,73,1019,-6,cv,1.34,0,0
2015-01-23T04:00:00Z,Winter,Dongsi,239,-11,67,1019,-6,NW,1.79,0,0
2015-01-23T05:00:00Z,Winter,Dongsi,207,-12,67,1019,-7,NW,4.92,0,0
2015-01-23T06:00:00Z,Winter,Dongsi,200,-11,73,1019,-7,cv,0.45,0,0
2015-01-23T07:00:00Z,Winter,Dongsi,197,-13,72,1019,-9,NW,0.89,0,0
2015-01-23T08:00:00Z,Winter,Dongsi,192,-11,78,1019,-8,cv,0.89,0,0
2015-01-23T09:00:00Z,Winter,Dongsi,194,-10,62,1019,-4,NW,1.79,0,0
2015-01-23T10:00:00Z,Winter,Dongsi,209,-9,54,1019,-1,NW,4.92,0,0
2015-01-23T11:00:00Z,Winter,Dongsi,216,-10,43,1019,1,NW,6.71,0,0
2015-01-23T12:00:00Z,Winter,Dongsi,214,-11,32,1018,4,cv,0.89,0,0
2015-01-23T13:00:00Z,Winter,Dongsi,216,-11,34,1017,3,NW,1.79,0,0
2015-01-23T14:00:00Z,Winter,Dongsi,168,-11,32,1017,4,cv,0.89,0,0
2015-01-23T15:00:00Z,Winter,Dongsi,159,-11,30,1017,5,cv,1.78,0,0
2015-01-23T16:00:00Z,Winter,Dongsi,233,-11,30,1017,5,cv,2.67,0,0
2015-01-23T17:00:00Z,Winter,Dongsi,265,-11,34,1017,3,cv,3.56,0,0
2015-01-23T18:00:00Z,Winter,Dongsi,266,-11,40,1018,1,cv,4.45,0,0
2015-01-23T19:00:00Z,Winter,Dongsi,275,-11,32,1019,4,NW,1.79,0,0
2015-01-23T20:00:00Z,Winter,Dongsi,279,-9,58,1020,-2,SE,0.89,0,0
2015-01-23T21:00:00Z,Winter,Dongsi,287,-11,53,1021,-3,cv,0.89,0,0
2015-01-23T22:00:00Z,Winter,Dongsi,281,-9,58,1021,-2,cv,1.78,0,0
2015-01-23T23:00:00Z,Winter,Dongsi,280,-10,67,1022,-5,NW,4.02,0,0
2015-01-24T00:00:00Z,Winter,Dongsi,166,-10,62,1022,-4,cv,0.89,0,0
2015-01-24T01:00:00Z,Winter,Dongsi,53,-12,37,1023,1,NE,1.79,0,0
2015-01-24T02:00:00Z,Winter,Dongsi,31,-12,32,1023,3,NE,6.71,0,0
2015-01-24T03:00:00Z,Winter,Dongsi,34,-13,31,1024,2,NE,10.73,0,0
2015-01-24T04:00:00Z,Winter,Dongsi,29,-13,29,1024,3,NE,14.75,0,0
2015-01-24T05:00:00Z,Winter,Dongsi,26,-14,29,1025,2,NE,17.88,0,0
2015-01-24T06:00:00Z,Winter,Dongsi,15,-14,33,1025,0,cv,0.89,0,0
2015-01-24T07:00:00Z,Winter,Dongsi,91,-11,50,1026,-2,cv,1.78,0,0
2015-01-24T08:00:00Z,Winter,Dongsi,100,-10,54,1027,-2,cv,2.67,0,0
2015-01-24T09:00:00Z,Winter,Dongsi,97,-9,54,1028,-1,cv,3.56,0,0
2015-01-24T10:00:00Z,Winter,Dongsi,105,-7,51,1029,2,cv,5.35,0,0
2015-01-24T11:00:00Z,Winter,Dongsi,105,-7,51,1029,2,SE,1.79,0,0
2015-01-24T12:00:00Z,Winter,Dongsi,98,-8,47,1027,2,SE,3.58,0,0
2015-01-24T13:00:00Z,Winter,Dongsi,107,-8,41,1026,4,cv,0.89,0,0
2015-01-24T14:00:00Z,Winter,Dongsi,97,-8,44,1026,3,cv,1.78,0,0
2015-01-24T15:00:00Z,Winter,Dongsi,64,-10,35,1026,4,cv,2.67,0,0
2015-01-24T16:00:00Z,Winter,Dongsi,64,-11,34,1027,3,cv,3.56,0,0
2015-01-24T17:00:00Z,Winter,Dongsi,83,-11,37,1027,2,cv,4.45,0,0
2015-01-24T18:00:00Z,Winter,Dongsi,85,-10,37,1027,3,SE,1.79,0,0
2015-01-24T19:00:00Z,Winter,Dongsi,81,-6,55,1028,2,SE,3.58,0.2,0.2
2015-01-24T20:00:00Z,Winter,Dongsi,80,-3,80,1028,0,cv,0.89,0,0
2015-01-24T21:00:00Z,Winter,Dongsi,98,-3,86,1028,-1,SE,0.89,0,0
2015-01-24T22:00:00Z,Winter,Dongsi,100,-2,92,1028,-1,cv,0.89,0,0
2015-01-24T23:00:00Z,Winter,Dongsi,105,-2,92,1028,-1,cv,1.78,0,0
2015-01-25T00:00:00Z,Winter,Dongsi,82,-2,92,1028,-1,SE,1.79,0,0
2015-01-25T01:00:00Z,Winter,Dongsi,105,-2,92,1027,-1,SE,2.68,0,0
2015-01-25T02:00:00Z,Winter,Dongsi,87,-3,86,1027,-1,SE,3.57,0,0
2015-01-25T03:00:00Z,Winter,Dongsi,79,-3,86,1027,-1,SE,4.46,0,0
2015-01-25T04:00:00Z,Winter,Dongsi,68,-3,86,1026,-1,SE,6.25,0,0
2015-01-25T05:00:00Z,Winter,Dongsi,73,-3,86,1026,-1,SE,7.14,0,0
2015-01-25T06:00:00Z,Winter,Dongsi,86,-3,86,1026,-1,SE,8.03,0,0
